,Race Index,Pla.,Date,RC/Track/ Course,Dist.,G,Race Class,Dr.,Rtg.,Trainer,Jockey,LBW,Win Odds,Act. Wt.,Running Position,Finish Time,Declar. Horse Wt.,Gear,horse,season,N_RaceIndex
1596,560,10,09/04/23,"ST / Turf / ""B+2""",1000,G,4,4,52,C Fownes,M Chadwick,8-3/4,96,128,10 12 10,0.58.23,1126,H1,2022_H231,22/23,22/23_560
1597,521,12,26/03/23,"ST / Turf / ""C+3""",1200,G,4,5,52,C Fownes,K Teetan,9-3/4,39,127,6 7 12,1.11.50,1145,--,2022_H231,22/23,22/23_521
1598,556,03,03/04/24,ST / AWT,1200,GD,3,10,67,A S Cruz,Y L Chung,4-1/4,27,118,2 2 3,1.08.60,1155,TT,2021_G235,23/24,23/24_556
1599,526,11,24/03/24,"ST / Turf / ""A""",1200,GF,3,3,71,A S Cruz,M F Poon,17-1/2,59,129,5 7 11,1.10.98,1150,TT,2021_G235,23/24,23/24_526
1600,486,09,10/03/24,"ST / Turf / ""C""",1200,G,3,3,73,A S Cruz,Y L Chung,4,35,126,1 1 9,1.10.67,1164,TT,2021_G235,23/24,23/24_486
1601,454,12,25/02/24,"ST / Turf / ""A+3""",1200,G,3,7,76,A S Cruz,Y L Chung,6-1/4,61,129,1 1 12,1.10.59,1157,V-/TT,2021_G235,23/24,23/24_454
1602,367,12,24/01/24,ST / AWT,1200,GD,3,7,80,A S Cruz,Y L Chung,13-1/4,14,130,2 3 12,1.10.72,1162,B-/V1/TT,2021_G235,23/24,23/24_367
1603,281,06,26/12/23,ST / AWT,1200,GD,2,6,82,A S Cruz,M F Poon,3-3/4,14,117,3 4 6,1.09.24,1162,B1/TT,2021_G235,23/24,23/24_281
1604,218,10,03/12/23,ST / AWT,1200,GD,2,6,85,A S Cruz,Y L Chung,27,10,113,5 7 10,1.12.38,1166,TT,2021_G235,23/24,23/24_218
1605,156,11,08/11/23,"HV / Turf / ""A""",1200,G,2,2,88,A S Cruz,Y L Chung,8-1/2,10,120,1 1 11,1.10.54,1167,TT,2021_G235,23/24,23/24_156
1606,766,09,25/06/23,"ST / Turf / ""A""",1200,G,2,3,93,A S Cruz,A Badel,15-1/4,51,129,2 2 9,1.11.38,1131,TT,2021_G235,22/23,22/23_766
1607,719,10,04/06/23,ST / AWT,1200,GD,2,9,95,A S Cruz,Y L Chung,11-3/4,11,125,1 2 10,1.10.20,1116,TT,2021_G235,22/23,22/23_719
1608,615,11,26/04/23,"HV / Turf / ""C+3""",1200,G,2,9,97,A S Cruz,Y L Chung,6-1/2,35,121,2 3 11,1.09.87,1106,TT,2021_G235,22/23,22/23_615
1609,538,05,29/03/23,ST / AWT,1200,WS,2,3,99,A S Cruz,Y L Chung,3-1/2,6.7,124,2 1 5,1.09.64,1130,TT,2021_G235,22/23,22/23_538
1610,466,07,05/03/23,"ST / Turf / ""B+2""",1200,G,1,7,101,A S Cruz,M F Poon,9,29,119,2 2 7,1.09.69,1126,TT,2021_G235,22/23,22/23_466
1611,405,07,08/02/23,"HV / Turf / ""B""",1200,G,1,2,103,A S Cruz,Y L Chung,4-1/4,6.5,122,3 4 7,1.09.73,1147,TT,2021_G235,22/23,22/23_405
1612,318,14,08/01/23,"ST / Turf / ""C+3""",1000,G,G3,5,103,A S Cruz,M F Poon,14-3/4,9.7,119,7 12 14,0.58.30,1125,TT,2021_G235,22/23,22/23_318
1613,223,02,04/12/22,ST / AWT,1200,GD,2,3,101,A S Cruz,Y L Chung,1/2,5.9,125,1 1 2,1.07.58,1119,TT,2021_G235,22/23,22/23_223
1614,186,02,20/11/22,"ST / Turf / ""B+2""",1200,GF,2,12,99,A S Cruz,Y L Chung,NOSE,8.3,125,1 1 2,1.08.97,1120,TT,2021_G235,22/23,22/23_186
1615,138,11,30/10/22,"HV / Turf / ""C""",1200,G,2,12,100,A S Cruz,M F Poon,8,9.4,133,2 2 11,1.10.46,1120,TT,2021_G235,22/23,22/23_138
1616,076,04,09/10/22,ST / AWT,1200,GD,1,6,100,A S Cruz,Z Purton,2-1/2,1.8,132,1 2 4,1.09.56,1130,TT,2021_G235,22/23,22/23_076
1617,004,02,11/09/22,"ST / Turf / ""A""",1200,G,1,7,100,A S Cruz,M F Poon,3-1/4,13,113,2 2 2,1.09.10,1108,TT,2021_G235,22/23,22/23_004
1618,794,10,01/07/22,"ST / Turf / ""C""",1200,YS,1,1,100,A S Cruz,M F Poon,20-1/4,4.2,123,2 1 10,1.15.70,1118,TT,2021_G235,21/22,21/22_794
1619,746,01,12/06/22,ST / AWT,1200,WF,2,2,92,A S Cruz,M F Poon,1-1/4,3.9,126,2 1 1,1.07.92,1114,TT,2021_G235,21/22,21/22_746
1620,681,09,18/05/22,"HV / Turf / ""B""",1200,G,2,5,92,A S Cruz,M F Poon,6-1/4,4,125,3 4 9,1.10.43,1125,TT,2021_G235,21/22,21/22_681
1621,593,01,16/04/22,ST / AWT,1200,GD,3,12,84,A S Cruz,M F Poon,1-1/2,11,131,1 1 1,1.08.18,1098,TT,2021_G235,21/22,21/22_593
1622,533,01,27/03/22,"ST / Turf / ""A+3""",1200,G,3,4,78,A S Cruz,L Ferraris,SH,8.5,132,1 1 1,1.08.94,1101,TT,2021_G235,21/22,21/22_533
1623,480,04,06/03/22,"ST / Turf / ""C""",1200,G,3,1,78,A S Cruz,L Ferraris,3/4,43,133,2 1 4,1.09.70,1101,TT1,2021_G235,21/22,21/22_480
1624,567,03,07/04/24,"ST / Turf / ""B+2""",1600,G,4,8,46,F C Lor,A Badel,2-1/2,10,122,8 6 7 3,1.36.44,1142,B/TT,2022_H087,23/24,23/24_567
1625,534,01,27/03/24,"HV / Turf / ""A""",1650,G,5,5,40,F C Lor,A Badel,2,5.7,135,8 7 6 1,1.41.37,1151,B/TT,2022_H087,23/24,23/24_534
1626,482,03,06/03/24,"HV / Turf / ""B""",1650,G,4,9,41,F C Lor,A Badel,2,12,116,8 8 5 3,1.42.21,1158,B/TT,2022_H087,23/24,23/24_482
1627,411,04,12/02/24,"ST / Turf / ""A""",1600,G,4,6,42,F C Lor,M F Poon,1-1/2,16,117,12 11 9 4,1.35.69,1146,B/TT,2022_H087,23/24,23/24_411
1628,396,04,04/02/24,"ST / Turf / ""B+2""",1400,G,4,14,44,F C Lor,M F Poon,3-1/4,39,117,14 12 12 4,1.23.17,1157,B/TT,2022_H087,23/24,23/24_396
1629,372,10,28/01/24,"ST / Turf / ""A+3""",1400,G,4,14,46,F C Lor,M F Poon,3-1/2,56,119,12 14 14 10,1.23.30,1165,B/TT,2022_H087,23/24,23/24_372
1630,301,05,01/01/24,"ST / Turf / ""A""",1400,G,4,8,48,F C Lor,K C Leung,3,26,124,8 9 7 5,1.24.22,1159,B1/TT,2022_H087,23/24,23/24_301
1631,273,10,23/12/23,ST / AWT,1650,GD,4,6,51,F C Lor,K Teetan,5-3/4,18,128,7 7 5 10,1.40.62,1157,TT,2022_H087,23/24,23/24_273
1632,215,05,03/12/23,ST / AWT,1800,GD,4,12,53,F C Lor,K Teetan,4,54,128,10 11 11 7 5,1.49.80,1155,V-/TT,2022_H087,23/24,23/24_215
1633,189,11,22/11/23,"HV / Turf / ""C""",1650,G,4,10,56,F C Lor,L Hewitson,8-1/2,109,131,12 12 11 11,1.41.43,1158,V/TT,2022_H087,23/24,23/24_189
1634,164,WX,11/11/23,"ST / Turf / ""A+3""",1600,G,4,--,56,F C Lor,M F Poon,--,--,131,--,--,--,--,2022_H087,23/24,23/24_164
1635,106,WV,22/10/23,"ST / Turf / ""B+2""",1400,G,4,--,56,F C Lor,Y L Chung,--,--,125,--,--,--,--,2022_H087,23/24,23/24_106
1636,044,12,24/09/23,"ST / Turf / ""C""",1400,G,4,11,58,F C Lor,K C Leung,11-3/4,43,133,12 12 12 12,1.24.64,1129,V/TT,2022_H087,23/24,23/24_044
1637,770,06,25/06/23,"ST / Turf / ""A""",1400,G,3,5,62,F C Lor,K C Leung,2-3/4,47,120,12 12 12 6,1.22.71,1132,CP-/V2/TT,2022_H087,22/23,22/23_770
1638,652,12,10/05/23,ST / AWT,1650,GD,3,6,65,F C Lor,S De Sousa,10-3/4,8.7,124,4 7 7 12,1.38.90,1139,CP2/TT2,2022_H087,22/23,22/23_652
1639,569,08,12/04/23,"HV / Turf / ""B""",2200,G,3,2,68,F C Lor,K C Leung,22-1/2,38,125,3 3 2 2 4 8,2.19.42,1140,--,2022_H087,22/23,22/23_569
1640,507,10,19/03/23,"ST / Turf / ""A""",2000,G,3,2,70,F C Lor,A Badel,11,54,122,8 8 9 5 10,2.02.97,1135,CP-,2022_H087,22/23,22/23_507
1641,446,06,26/02/23,ST / AWT,1650,GD,3,8,72,F C Lor,K Teetan,4-1/2,40,124,3 3 3 6,1.38.43,1130,CP/TT-,2022_H087,22/23,22/23_446
1642,415,14,12/02/23,"ST / Turf / ""C+3""",1800,G,3,5,74,F C Lor,K Teetan,10-3/4,31,129,1 1 1 1 14,1.50.19,1141,CP/TT1,2022_H087,22/23,22/23_415
1643,339,13,15/01/23,"ST / Turf / ""A""",1400,G,2,3,76,F C Lor,M F Poon,10,55,117,7 8 9 13,1.23.11,1146,V-/CP1,2022_H087,22/23,22/23_339
1644,250,09,14/12/22,"HV / Turf / ""B""",1650,G,3,2,76,F C Lor,K C Leung,10-1/4,54,135,5 5 5 9,1.40.77,1123,V1,2022_H087,22/23,22/23_250
1645,405,10,07/02/24,"HV / Turf / ""B""",1200,G,3,7,75,C Fownes,K Teetan,7-1/2,11,135,8 10 10,1.11.73,1173,TT,2022_H262,23/24,23/24_405
1646,367,03,24/01/24,ST / AWT,1200,GD,3,6,75,C Fownes,C Y Ho,2-3/4,4.3,130,9 7 3,1.09.03,1182,TT,2022_H262,23/24,23/24_367
1647,322,01,07/01/24,ST / AWT,1200,GD,3,7,70,C Fownes,C Y Ho,HD,12,127,9 9 1,1.08.55,1188,TT,2022_H262,23/24,23/24_322
1648,234,13,10/12/23,"ST / Turf / ""A""",1400,G,3,13,70,C Fownes,J Moreira,6,11,126,3 2 3 13,1.23.88,1184,TT,2022_H262,23/24,23/24_234
1649,174,03,15/11/23,"HV / Turf / ""B""",1200,G,3,2,70,C Fownes,C Y Ho,1,3.1,129,7 6 3,1.09.90,1169,TT,2022_H262,23/24,23/24_174
1650,099,04,18/10/23,"HV / Turf / ""B""",1200,Y,3,10,70,C Fownes,H Bowman,2-3/4,7.7,127,12 11 4,1.10.50,1173,TT,2022_H262,23/24,23/24_099
1651,070,01,04/10/23,"HV / Turf / ""C+3""",1200,GF,3,7,65,C Fownes,C Y Ho,DH,16,124,8 7 1,1.09.00,1167,TT,2022_H262,23/24,23/24_070
1652,817,13,09/07/23,"ST / Turf / ""C+3""",1400,GF,3,13,69,C Fownes,C Y Ho,13-1/4,31,124,12 12 14 13,1.23.96,1162,B-/TT,2022_H262,22/23,22/23_817
1653,770,WV,25/06/23,"ST / Turf / ""A""",1400,G,3,--,69,C Fownes,H Bowman,--,--,127,--,--,--,--,2022_H262,22/23,22/23_770
1654,739,11,10/06/23,"ST / Turf / ""C""",1200,H,3,1,71,C Fownes,E C W Wong,5-3/4,15,118,10 9 11,1.11.61,1164,B/TT,2022_H262,22/23,22/23_739
1655,618,07,30/04/23,"ST / Turf / ""A""",1200,G,3,11,71,C Fownes,H Bowman,4,19,129,9 8 7,1.10.06,1167,B1/TT1,2022_H262,22/23,22/23_618
1656,536,02,27/03/24,"HV / Turf / ""A""",1650,G,4,5,57,C Fownes,H Bowman,1/2,4,132,8 8 7 2,1.40.44,1152,TT,2021_G333,23/24,23/24_536
1657,420,05,15/02/24,"HV / Turf / ""C""",1650,G,4,2,59,C Fownes,E C W Wong,4,3.6,125,6 6 6 5,1.41.73,1131,TT,2021_G333,23/24,23/24_420
1658,340,09,13/01/24,"ST / Turf / ""C+3""",1200,G,3,12,61,C Fownes,H Bentley,5-3/4,20,120,11 10 9,1.10.00,1132,TT,2021_G333,23/24,23/24_340
1659,276,04,23/12/23,"ST / Turf / ""C""",1200,G,3,5,62,C Fownes,M Chadwick,1-1/2,14,119,7 7 4,1.10.20,1135,TT,2021_G333,23/24,23/24_276
1660,203,04,26/11/23,"ST / Turf / ""C""",1600,G,3,7,64,C Fownes,C Y Ho,2-1/2,18,121,3 4 4 4,1.35.93,1145,TT,2021_G333,23/24,23/24_203
1661,166,12,11/11/23,"ST / Turf / ""A+3""",1400,G,3,11,66,C Fownes,E C W Wong,7-1/2,27,113,6 5 6 12,1.23.25,1149,TT,2021_G333,23/24,23/24_166
1662,098,04,18/10/23,"HV / Turf / ""B""",1650,Y,3,6,67,C Fownes,M Chadwick,2-1/4,11,124,7 8 8 4,1.41.59,1117,TT,2021_G333,23/24,23/24_098
1663,076,06,11/10/23,"HV / Turf / ""A""",1650,G,3,8,67,C Fownes,C Y Ho,3-1/4,3.4,122,9 9 8 6,1.40.10,1141,TT,2021_G333,23/24,23/24_076
1664,034,02,20/09/23,"HV / Turf / ""B""",1650,G,3,8,67,C Fownes,A Atzeni,2-1/4,23,122,5 5 6 2,1.40.58,1138,TT,2021_G333,23/24,23/24_034
1665,007,10,10/09/23,"ST / Turf / ""A""",1400,GY,3,7,69,C Fownes,E C W Wong,7-1/4,28,118,9 8 8 10,1.23.97,1184,TT,2021_G333,23/24,23/24_007
1666,748,08,14/06/23,"HV / Turf / ""B""",1650,G,3,6,71,C Fownes,L Currie,3-1/2,26,128,9 9 9 8,1.40.55,1109,TT,2021_G333,22/23,22/23_748
1667,702,07,28/05/23,"ST / Turf / ""A""",1600,G,3,5,73,C Fownes,H Bowman,4-1/2,17,132,12 12 11 7,1.35.81,1107,TT,2021_G333,22/23,22/23_702
1668,624,12,30/04/23,"ST / Turf / ""A""",1400,G,3,12,74,C Fownes,H Bowman,5-1/2,8,132,10 9 10 12,1.24.18,1103,TT,2021_G333,22/23,22/23_624
1669,491,03,11/03/23,"ST / Turf / ""C""",1400,G,3,6,74,C Fownes,C Y Ho,1-3/4,12,131,8 7 6 3,1.21.65,1140,TT,2021_G333,22/23,22/23_491
1670,435,07,19/02/23,"ST / Turf / ""A""",1600,G,3,5,74,C Fownes,C Y Ho,4-1/4,11,129,9 6 7 7,1.35.66,1136,TT,2021_G333,22/23,22/23_435
1671,368,02,24/01/23,"ST / Turf / ""C""",1600,G,3,11,74,C Fownes,H Bowman,3-1/2,21,130,11 11 8 2,1.35.54,1159,TT,2021_G333,22/23,22/23_368
1672,337,09,15/01/23,"ST / Turf / ""A""",1600,G,3,3,74,C Fownes,C Y Ho,5-1/2,7.7,129,7 7 9 9,1.35.76,1172,TT,2021_G333,22/23,22/23_337
1673,257,01,18/12/22,"ST / Turf / ""C+3""",1200,G,3,12,69,C Fownes,C Y Ho,N,28,128,10 10 1,1.09.47,1198,TT1,2021_G333,22/23,22/23_257
1674,540,03,27/03/24,"HV / Turf / ""A""",1200,G,3,3,62,P C Ng,K Teetan,3-1/2,3.5,120,4 2 3,1.10.18,1229,B,2020_E466,23/24,23/24_540
1675,499,02,13/03/24,"HV / Turf / ""C""",1200,G,3,6,62,P C Ng,K Teetan,1-1/2,8,118,7 7 2,1.10.03,1227,B,2020_E466,23/24,23/24_499
1676,463,02,28/02/24,"HV / Turf / ""A""",1200,G,3,9,61,P C Ng,K Teetan,1/2,24,117,10 9 2,1.10.77,1238,B,2020_E466,23/24,23/24_463
1677,413,12,12/02/24,"ST / Turf / ""A""",1200,G,3,10,63,P C Ng,K Teetan,7-3/4,20,123,14 12 12,1.10.20,1220,PC-/B2/TT-,2020_E466,23/24,23/24_413
1678,116,13,25/10/23,ST / AWT,1650,GD,3,5,65,P C Ng,A Atzeni,18-3/4,8.2,122,5 4 6 13,1.41.31,1235,PC/TT,2020_E466,23/24,23/24_116
1679,028,04,17/09/23,"ST / Turf / ""B""",1400,G,3,4,65,P C Ng,K C Leung,3/4,11,124,5 4 4 4,1.21.87,1211,B-/PC1/TT,2020_E466,23/24,23/24_028
1680,760,13,18/06/23,"ST / Turf / ""C+3""",1400,G,3,5,69,P C Ng,C Y Ho,14,6.5,128,7 7 10 13,1.24.10,1216,XB-/B/TT,2020_E466,22/23,22/23_760
1681,546,09,02/04/23,"ST / Turf / ""A+3""",1400,G,3,11,71,P C Ng,C Y Ho,6-1/4,10,130,12 12 12 9,1.24.58,1209,B/XB/TT,2020_E466,22/23,22/23_546
1682,472,04,05/03/23,ST / AWT,1200,GD,3,7,73,P C Ng,C Y Ho,3,19,123,8 6 4,1.08.26,1212,B/XB/TT,2020_E466,22/23,22/23_472
1683,435,14,19/02/23,"ST / Turf / ""A""",1600,G,3,14,75,P C Ng,M F Poon,10,21,128,14 12 12 14,1.36.61,1204,B/XB/TT,2020_E466,22/23,22/23_435
1684,339,10,15/01/23,"ST / Turf / ""A""",1400,G,2,1,77,P C Ng,A Badel,5,9.6,120,13 12 11 10,1.22.28,1205,B/XB/TT,2020_E466,22/23,22/23_339
1685,308,03,04/01/23,"HV / Turf / ""A""",1650,G,3,12,77,P C Ng,S De Sousa,1-1/2,9.4,132,12 12 12 3,1.39.94,1236,V-/XB/B2/TT,2020_E466,22/23,22/23_308
1686,230,12,07/12/22,"HV / Turf / ""A""",1650,G,3,7,79,P C Ng,M Chadwick,3-3/4,9.4,135,11 12 10 12,1.41.12,1237,V/XB/TT,2020_E466,22/23,22/23_230
1687,203,04,27/11/22,"ST / Turf / ""C""",1600,G,3,13,79,P C Ng,H Bentley,2-3/4,9.7,135,12 12 11 4,1.34.96,1215,V/XB/TT1,2020_E466,22/23,22/23_203
1688,149,04,06/11/22,"ST / Turf / ""C+3""",1600,G,2,4,79,P C Ng,L Ferraris,1-3/4,10,123,12 10 11 4,1.34.56,1225,V/XB,2020_E466,22/23,22/23_149
1689,101,12,16/10/22,"ST / Turf / ""A+3""",1400,GF,3,11,79,P C Ng,L Ferraris,4-1/4,9.1,135,11 7 4 12,1.22.06,1220,V/XB,2020_E466,22/23,22/23_101
1690,045,02,25/09/22,"ST / Turf / ""C""",1400,GF,3,12,78,P C Ng,L Ferraris,1-1/4,17,134,14 14 9 2,1.21.67,1217,V/XB2,2020_E466,22/23,22/23_045
1691,010,06,11/09/22,"ST / Turf / ""A""",1400,G,3,11,78,P C Ng,L Ferraris,2,15,133,11 11 11 6,1.22.71,1205,XB-/V1,2020_E466,22/23,22/23_010
1692,816,11,10/07/22,"ST / Turf / ""C+3""",1400,G,2,10,80,D J Hall,Z Purton,9-1/2,6.5,130,9 8 9 11,1.22.76,1222,XB,2020_E466,21/22,21/22_816
1693,749,04,12/06/22,"ST / Turf / ""C+3""",1400,G,3,13,80,D J Hall,Z Purton,2-1/2,4.3,133,14 14 10 4,1.22.46,1237,XB,2020_E466,21/22,21/22_749
1694,642,04,04/05/22,ST / AWT,1200,GD,3,10,81,D J Hall,Z Purton,4-1/4,5.5,131,10 9 4,1.08.53,1227,XB1,2020_E466,21/22,21/22_642
1695,575,08,10/04/22,"ST / Turf / ""C""",1400,G,2,4,81,D J Hall,A Badel,2-1/4,4,119,7 8 7 8,1.22.38,1226,B-,2020_E466,21/22,21/22_575
1696,500,02,12/03/22,"ST / Turf / ""C+3""",1400,G,2,4,80,D J Hall,M F Poon,1/2,6.7,116,6 5 5 2,1.21.38,1223,B,2020_E466,21/22,21/22_500
1697,442,05,20/02/22,"ST / Turf / ""A""",1600,Y,3,8,80,D J Hall,Z Purton,2,2.6,133,2 2 2 5,1.38.62,1233,B1,2020_E466,21/22,21/22_442
1698,382,02,30/01/22,"ST / Turf / ""A+3""",1600,G,3,7,78,D J Hall,Z Purton,SH,1.8,133,3 4 4 2,1.35.01,1230,--,2020_E466,21/22,21/22_382
1699,344,02,16/01/22,"ST / Turf / ""C+3""",1600,G,3,5,77,D J Hall,Z Purton,2-1/4,2.1,131,3 5 5 2,1.34.84,1229,--,2020_E466,21/22,21/22_344
1700,270,04,18/12/21,"ST / Turf / ""C+3""",1600,G,3,14,77,D J Hall,C L Chau,2,6,127,13 13 12 4,1.35.67,1229,--,2020_E466,21/22,21/22_270
1701,190,01,21/11/21,"ST / Turf / ""B+2""",1400,G,3,4,71,D J Hall,Z Purton,N,15,124,11 10 11 1,1.21.00,1222,--,2020_E466,21/22,21/22_190
1702,121,09,24/10/21,"ST / Turf / ""C""",1200,GF,3,2,71,D J Hall,M F Poon,6-3/4,54,125,8 8 9,1.09.76,1227,--,2020_E466,21/22,21/22_121
1703,472,03,03/03/24,"ST / Turf / ""B+2""",1000,G,2,11,87,D J Whyte,Y L Chung,2-1/4,11,112,7 10 3,0.57.03,1119,SR/TT,2019_D489,23/24,23/24_472
1704,339,08,13/01/24,"ST / Turf / ""C+3""",1200,G,2,7,87,D J Whyte,H Bentley,7,53,124,9 7 8,1.09.81,1119,SR/TT,2019_D489,23/24,23/24_339
1705,257,02,17/12/23,"ST / Turf / ""B""",1000,G,2,9,86,D J Whyte,K Teetan,3/4,8.8,120,6 4 2,0.57.22,1103,SR/TT,2019_D489,23/24,23/24_257
1706,125,03,29/10/23,"HV / Turf / ""C""",1000,G,2,3,87,D J Whyte,Y L Chung,3-3/4,19,113,4 5 3,0.57.51,1119,B-/SR2/TT,2019_D489,23/24,23/24_125
1707,091,14,15/10/23,"ST / Turf / ""A+3""",1200,G,2,4,89,D J Whyte,H Bentley,6-3/4,67,126,11 11 14,1.10.24,1122,B/TT,2019_D489,23/24,23/24_091
1708,021,03,17/09/23,"ST / Turf / ""B""",1000,G,2,1,89,D J Whyte,L Hewitson,3/4,4.2,124,4 5 3,0.56.18,1114,B/TT,2019_D489,23/24,23/24_021
1709,799,04,06/07/23,"HV / Turf / ""A""",1000,G,2,3,90,D J Whyte,L Hewitson,3-1/2,8.9,120,5 5 4,0.56.49,1106,B/TT,2019_D489,22/23,22/23_799
1710,695,02,28/05/23,"ST / Turf / ""A""",1000,G,2,1,89,D J Whyte,A Hamelin,3/4,18,127,8 7 2,0.56.22,1091,SR-/B2/TT,2019_D489,22/23,22/23_695
1711,641,10,07/05/23,"ST / Turf / ""B""",1200,S,2,6,90,D J Whyte,A Hamelin,9,56,127,9 8 10,1.12.38,1091,SR/TT,2019_D489,22/23,22/23_641
1712,586,05,15/04/23,"ST / Turf / ""C""",1200,G,2,8,90,D J Whyte,A Hamelin,3-1/4,80,125,10 9 5,1.09.32,1093,B-/SR1/TT,2019_D489,22/23,22/23_586
1713,482,09,08/03/23,"HV / Turf / ""B""",1000,G,2,5,90,D J Whyte,K Teetan,3,6.4,128,11 9 9,0.57.43,1109,B/TT,2019_D489,22/23,22/23_482
1714,432,01,19/02/23,"ST / Turf / ""A""",1000,G,2,9,85,D J Whyte,K Teetan,SH,2.9,122,6 3 1,0.55.85,1114,B/TT,2019_D489,22/23,22/23_432
1715,728,10,05/06/22,"ST / Turf / ""C""",1000,G,3,5,85,D J Whyte,A Badel,4-1/4,6.3,133,9 9 10,0.55.79,1081,B/TT,2019_D489,21/22,21/22_728
1716,572,03,10/04/22,"ST / Turf / ""C""",1000,G,2,1,84,D J Whyte,C Y Ho,3/4,5.5,118,9 3 3,0.55.97,1103,B/TT,2019_D489,21/22,21/22_572
1717,452,10,23/02/22,"HV / Turf / ""C+3""",1200,G,2,9,84,D J Whyte,D Moor,8-3/4,7.1,114,10 8 10,1.10.33,1098,B/TT,2019_D489,21/22,21/22_452
1718,403,05,06/02/22,"HV / Turf / ""A""",1000,G,2,7,84,D J Whyte,C Y Ho,2-1/4,5.3,119,11 12 5,0.57.01,1090,B/TT,2019_D489,21/22,21/22_403
1719,288,01,27/12/21,"ST / Turf / ""A+3""",1000,G,3,7,77,D J Whyte,B Shinn,1/2,6.4,132,11 7 1,0.56.67,1079,CP-/XB-/B1/TT1,2019_D489,21/22,21/22_288
1720,196,08,21/11/21,"ST / Turf / ""B+2""",1200,G,3,11,78,D J Whyte,C L Chau,5-3/4,12,130,12 12 8,1.09.60,1067,XB/CP1,2019_D489,21/22,21/22_196
1721,148,05,03/11/21,"HV / Turf / ""A""",1200,G,3,12,78,D J Whyte,C L Chau,2-1/4,10,128,12 11 5,1.10.22,1081,XB,2019_D489,21/22,21/22_148
1722,069,10,01/10/21,"ST / Turf / ""A""",1000,G,3,5,78,D J Whyte,C L Chau,13,7.3,128,5 9 10,0.57.33,1094,XB,2019_D489,21/22,21/22_069
1723,506,01,16/03/24,"ST / Turf / ""C+3""",1800,G,4,3,45,J Richards,A Hamelin,2-3/4,16,125,8 8 10 5 1,1.47.80,1041,B/TT,2021_G436,23/24,23/24_506
1724,441,04,21/02/24,"HV / Turf / ""C+3""",1800,G,4,4,45,J Richards,A Hamelin,1,29,124,3 2 3 3 4,1.49.99,1047,B/TT,2021_G436,23/24,23/24_441
1725,344,09,17/01/24,"HV / Turf / ""C""",1800,G,4,7,48,J Richards,L Hewitson,5,35,123,9 10 10 10 9,1.51.95,1052,CP-/XB-/B2/TT,2021_G436,23/24,23/24_344
1726,258,13,17/12/23,"ST / Turf / ""B""",1600,G,4,5,51,J Richards,K C Leung,12-1/2,78,126,11 11 11 13,1.37.23,1058,CP/XB/TT,2021_G436,23/24,23/24_258
1727,199,10,26/11/23,"ST / Turf / ""C""",1600,G,4,14,53,J Richards,K C Leung,5-1/2,66,127,7 6 6 10,1.35.85,1066,CP/XB/TT,2021_G436,23/24,23/24_199
1728,141,08,05/11/23,"ST / Turf / ""C+3""",1600,G,4,8,55,J Richards,K De Melo,3,59,130,10 10 8 8,1.35.39,1062,CP/XB/TT,2021_G436,23/24,23/24_141
1729,080,07,11/10/23,"HV / Turf / ""A""",1650,G,4,8,57,J Richards,A Atzeni,3-1/2,61,132,9 8 7 7,1.40.78,1062,CP/XB/TT,2021_G436,23/24,23/24_080
1730,044,10,24/09/23,"ST / Turf / ""C""",1400,G,4,12,59,J Richards,A Atzeni,5-1/4,52,134,13 10 10 10,1.23.60,1064,CP/XB/TT,2021_G436,23/24,23/24_044
1731,755,05,18/06/23,"ST / Turf / ""C+3""",1800,G,3,10,62,J Richards,M L Yeung,5-1/4,52,117,12 12 12 11 5,1.48.73,1057,XB/CP1/TT,2021_G436,22/23,22/23_755
1732,702,12,28/05/23,"ST / Turf / ""A""",1600,G,3,1,64,J Richards,M Chadwick,8-3/4,30,123,6 8 8 12,1.36.49,1068,B-/XB/TT,2021_G436,22/23,22/23_702
1733,633,11,03/05/23,"HV / Turf / ""A""",1650,G,3,7,66,J Richards,L Hewitson,6-1/4,19,123,9 11 10 11,1.41.16,1067,B/XB/TT,2021_G436,22/23,22/23_633
1734,462,09,01/03/23,"HV / Turf / ""A""",1650,G,3,8,66,J Richards,Z Purton,4-1/2,4.8,121,8 8 9 9,1.41.15,1079,B/XB/TT,2021_G436,22/23,22/23_462
1735,396,03,05/02/23,"ST / Turf / ""B+2""",1600,G,3,2,64,J Richards,Z Purton,1/2,9,120,7 8 7 3,1.34.91,1077,B/XB/TT,2021_G436,22/23,22/23_396
1736,308,05,04/01/23,"HV / Turf / ""A""",1650,G,3,9,66,J Richards,R Maia,3-3/4,55,121,11 11 11 5,1.40.27,1090,B/XB/TT,2021_G436,22/23,22/23_308
1737,222,08,04/12/22,"ST / Turf / ""C+3""",1400,GF,3,14,66,J Richards,C Wong,6-3/4,142,116,14 14 14 8,1.22.74,1100,B1/XB1/TT1,2021_G436,22/23,22/23_222
1738,503,09,16/03/24,ST / AWT,1200,GD,5,6,31,C W Chang,A Atzeni,4,15,126,7 7 9,1.09.88,1159,B-/P1/TT,2021_G126,23/24,23/24_503
1739,351,08,21/01/24,"ST / Turf / ""A""",1200,G,5,12,34,C W Chang,A Atzeni,3-1/2,21,126,13 12 8,1.10.83,1161,XB-/B/TT,2021_G126,23/24,23/24_351
